,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
122,47770884,1685905068.7593007,0.0,0.0,0.25,0.5,0.0,-6.798406600952148,-6.654487609863281,0.0,0.0,0.0,0,-59,,,
123,47870844,1685905068.8592608,0.0,0.0,0.25,0.5,0.0,-6.873195171356201,-6.780099868774414,0.0,0.0,0.0,0,-60,,,
124,47970804,1685905068.959221,0.0,0.0,0.25,0.5,0.0,-6.943804264068604,-7.142838954925537,0.0,0.0,0.0,0,-61,,,
125,48071597,1685905069.060014,0.0,0.0,0.25,0.5,0.0,-7.006811618804932,-6.965383529663086,0.0,0.0,0.0,0,-60,,,
126,48171557,1685905069.1599739,0.0,0.0,0.25,0.5,0.0,-7.074029922485352,-7.123594760894775,0.0,0.0,0.0,0,-61,,,
127,48271517,1685905069.259934,0.0,0.0,0.25,0.5,0.0,-7.145349502563477,-6.938629627227783,0.0,0.0,0.0,0,-61,,,
128,48371477,1685905069.3598938,0.0,0.0,0.25,0.5,0.0,-7.214718818664551,-7.30694580078125,0.0,0.0,0.0,0,-62,,,
129,48471437,1685905069.459854,0.0,0.0,0.25,0.5,0.0,-7.279879093170166,-7.122623443603516,0.0,0.0,0.0,0,-62,,,
130,48571397,1685905069.559814,0.0,0.0,0.25,0.5,0.0,-7.341219902038574,-7.481048107147217,0.0,0.0,0.0,0,-62,,,
131,48671357,1685905069.6597738,0.0,0.0,0.25,0.5,0.0,-7.404324531555176,-7.347159385681152,0.0,0.0,0.0,0,-62,,,
132,48771317,1685905069.759734,0.0,0.0,0.25,0.5,0.0,-7.466832160949707,-7.372677803039551,0.0,0.0,0.0,0,-62,,,
133,48871277,1685905069.859694,0.0,0.0,0.25,0.5,0.0,-7.535205841064453,-7.681595325469971,0.0,0.0,0.0,0,-62,,,
134,48971237,1685905069.9596539,0.0,0.0,0.25,0.5,0.0,-7.599176406860352,-7.477178573608398,0.0,0.0,0.0,0,-62,,,
135,49071197,1685905070.059614,0.0,0.0,0.25,0.5,0.0,-7.664797306060791,-7.463607311248779,0.0,0.0,0.0,0,-62,,,
