,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_cm,sub_cm,rf_cm,signal_quality
639,60060133,1705603299.999352,0.7196303606033325,0.0,0.7216880321502686,0.5,-10.521136283874512,-10.524503707885742,-10.652472496032717,8.86,8.32,-18.619701385498047,59,56,-1900.0,-1055.856877326965,839.0,100.0
640,60094980,1705603299.999352,0.7196303606033325,0.0,0.7216880321502686,0.5,-10.521136283874512,-10.524503707885742,-10.652472496032717,8.86,8.32,-18.619701385498047,59,56,-1900.0,-1050.317158699036,848.0,100.0
641,60160093,1705603300.099312,0.7181076407432556,0.0,0.7206684947013855,0.5,-10.462926864624023,-10.466364860534668,-10.598708152770996,8.86,8.25,-18.5880126953125,59,57,-1900.0,-1050.317158699036,848.0,100.0
642,60200368,1705603300.099312,0.7181076407432556,0.0,0.7206684947013855,0.5,-10.462926864624023,-10.466364860534668,-10.598708152770996,8.86,8.25,-18.5880126953125,59,57,-1900.0,-1044.204602233887,856.0,100.0
643,60260053,1705603300.199272,0.7162104845046997,0.0,0.7197871804237366,0.5,-10.404732704162598,-10.408451080322266,-10.54358959197998,8.86,8.25,-18.548110961914062,59,57,-1900.0,-1044.204602233887,856.0,100.0
644,60296289,1705603300.199272,0.7162104845046997,0.0,0.7197871804237366,0.5,-10.404732704162598,-10.408451080322266,-10.54358959197998,8.86,8.25,-18.548110961914062,59,57,-1900.0,-1038.641237251282,864.0,100.0
645,60360013,1705603300.299232,0.7141795754432678,0.0,0.71820467710495,0.5,-10.346802711486816,-10.350964546203612,-10.484705924987791,8.86,8.370000000000001,-18.52294921875,58,57,-1900.0,-1038.641237251282,864.0,100.0
646,60400587,1705603300.299232,0.7141795754432678,0.0,0.71820467710495,0.5,-10.346802711486816,-10.350964546203612,-10.484705924987791,8.86,8.370000000000001,-18.52294921875,58,57,-1900.0,-1032.72487131375,872.0,100.0
647,60460806,1705603300.400025,0.7113865613937378,0.0,0.7153078317642212,0.5,-10.288949966430664,-10.293474197387695,-10.436912536621094,8.86,8.47,-18.501205444335938,58,56,-1900.0,-1032.72487131375,872.0,100.0
648,60560766,1705603300.4999847,0.7062556743621826,0.0,0.7109882831573486,0.5,-10.232452392578123,-10.237433433532717,-10.37454319000244,8.86,8.55,-18.487796783447266,57,56,-1900.0,-1032.72487131375,872.0,100.0
649,60599411,1705603300.4999847,0.7062556743621826,0.0,0.7109882831573486,0.5,-10.232452392578123,-10.237433433532717,-10.37454319000244,8.86,8.55,-18.487796783447266,57,56,-1900.0,-1021.6223446846006,876.0,100.0
650,60660726,1705603300.599945,0.6984084844589233,0.0,0.7048356533050537,0.5,-10.177184104919434,-10.182415008544922,-10.310773849487305,8.86,8.55,-18.474828720092773,56,55,-1900.0,-1021.6223446846006,876.0,100.0
651,60693083,1705603300.599945,0.6984084844589233,0.0,0.7048356533050537,0.5,-10.177184104919434,-10.182415008544922,-10.310773849487305,8.86,8.55,-18.474828720092773,56,55,-1900.0,-1016.4704219818112,891.0,100.0
652,60760686,1705603300.699905,0.6883641481399536,0.0,0.6966409087181091,0.5,-10.123479843139648,-10.128193855285645,-10.26620101928711,8.86,8.63,-18.46798515319824,54,53,-1900.0,-1016.4704219818112,891.0,100.0
653,60790874,1705603300.699905,0.6883641481399536,0.0,0.6966409087181091,0.5,-10.123479843139648,-10.128193855285645,-10.26620101928711,8.86,8.63,-18.46798515319824,54,53,-1900.0,-1011.2776551246642,894.0,100.0
654,60800480,1705603300.699905,0.6883641481399536,0.0,0.6966409087181091,0.5,-10.123479843139648,-10.128193855285645,-10.26620101928711,8.86,8.63,-18.46798515319824,54,53,-1900.0,-1010.7685331344604,890.0,100.0
655,60860646,1705603300.799865,0.6775735020637512,0.0,0.6865746974945068,0.5,-10.071649551391602,-10.075490951538086,-10.22062873840332,8.86,8.72,-18.46256256103516,52,52,-1900.0,-1010.7685331344604,890.0,100.0
656,60960606,1705603300.899825,0.6662598252296448,0.0,0.6748831868171692,0.5,-10.021928787231444,-10.02522087097168,-10.151991844177246,8.86,8.76,-18.46192741394043,49,49,-1900.0,-1010.7685331344604,890.0,100.0
657,60998364,1705603300.899825,0.6662598252296448,0.0,0.6748831868171692,0.5,-10.021928787231444,-10.02522087097168,-10.151991844177246,8.86,8.76,-18.46192741394043,49,49,-1900.0,-1000.7323116645814,905.0,100.0
658,61060566,1705603300.9997847,0.650516927242279,0.0,0.6619991660118103,0.5,-9.974597930908203,-9.977048873901367,-10.100972175598145,8.86,8.91,-18.48017692565918,46,47,-1900.0,-1000.7323116645814,905.0,100.0
659,61092757,1705603300.9997847,0.650516927242279,0.0,0.6619991660118103,0.5,-9.974597930908203,-9.977048873901367,-10.100972175598145,8.86,8.91,-18.48017692565918,46,47,-1900.0,-996.1542851314543,903.0,100.0
660,61160526,1705603301.099745,0.6319669485092163,0.0,0.6458291411399841,0.5,-9.930017471313477,-9.930901527404783,-10.067748069763184,8.86,8.93,-18.493934631347656,43,44,-1900.0,-996.1542851314543,903.0,100.0
661,61198338,1705603301.099745,0.6319669485092163,0.0,0.6458291411399841,0.5,-9.930017471313477,-9.930901527404783,-10.067748069763184,8.86,8.93,-18.493934631347656,43,44,-1900.0,-991.5133219043212,906.0,100.0
662,61260486,1705603301.199705,0.6141887903213501,0.0,0.6278525590896606,0.5,-9.888479232788086,-9.88783836364746,-10.037738800048828,8.86,8.89,-18.49945831298828,39,41,-1900.0,-991.5133219043212,906.0,100.0
663,61293405,1705603301.199705,0.6141887903213501,0.0,0.6278525590896606,0.5,-9.888479232788086,-9.88783836364746,-10.037738800048828,8.86,8.89,-18.49945831298828,39,41,-1900.0,-987.3571670608904,913.0,100.0
664,61360446,1705603301.2996647,0.6011262536048889,0.0,0.6121600866317749,0.5,-9.850122451782228,-9.848929405212402,-9.982344627380373,8.86,8.89,-18.499616622924805,36,38,-1900.0,-987.3571670608904,913.0,100.0
665,61400433,1705603301.2996647,0.6011262536048889,0.0,0.6121600866317749,0.5,-9.850122451782228,-9.848929405212402,-9.982344627380373,8.86,8.89,-18.499616622924805,36,38,-1900.0,-983.5281204223631,913.0,100.0
666,61460406,1705603301.399625,0.5846193432807922,0.0,0.5974478125572205,0.5,-9.814958572387695,-9.813570976257324,-9.943921089172363,8.86,9.05,-18.52029800415039,33,35,-1900.0,-983.5281204223631,913.0,100.0
667,61560366,1705603301.499585,0.5644572973251343,0.0,0.5794915556907654,0.5,-9.783093452453612,-9.78116512298584,-9.917601585388184,8.86,9.05,-18.53471565246582,29,32,-1900.0,-983.5281204223631,913.0,100.0
668,61598544,1705603301.499585,0.5644572973251343,0.0,0.5794915556907654,0.5,-9.783093452453612,-9.78116512298584,-9.917601585388184,8.86,9.05,-18.53471565246582,29,32,-1900.0,-977.0536514282228,927.0,100.0
669,61660326,1705603301.599545,0.5423209071159363,0.0,0.5588929057121277,0.5,-9.754605293273926,-9.752016067504885,-9.875471115112305,8.86,9.13,-18.55299568176269,26,29,-1900.0,-977.0536514282228,927.0,100.0
670,61695404,1705603301.599545,0.5423209071159363,0.0,0.5588929057121277,0.5,-9.754605293273926,-9.752016067504885,-9.875471115112305,8.86,9.13,-18.55299568176269,26,29,-1900.0,-974.1478534698488,926.0,100.0
671,61760286,1705603301.699505,0.5127235651016235,0.0,0.5343016386032104,0.5,-9.729531288146973,-9.72601318359375,-9.861000061035156,8.86,9.13,-18.573165893554688,22,26,-1900.0,-974.1478534698488,926.0,100.0
672,61789166,1705603301.699505,0.5127235651016235,0.0,0.5343016386032104,0.5,-9.729531288146973,-9.72601318359375,-9.861000061035156,8.86,9.13,-18.573165893554688,22,26,-1900.0,-971.9340912818908,925.0,100.0
673,61798326,1705603301.699505,0.5127235651016235,0.0,0.5343016386032104,0.5,-9.729531288146973,-9.72601318359375,-9.861000061035156,8.86,9.13,-18.573165893554688,22,26,-1900.0,-971.7188370227811,923.0,100.0
674,61860246,1705603301.7994647,0.4749395549297333,0.0,0.504586935043335,0.5,-9.707903861999512,-9.702999114990234,-9.838762283325195,8.86,9.13,-18.589847564697266,18,23,-1900.0,-971.7188370227811,923.0,100.0
675,61960206,1705603301.899425,0.4198372364044189,0.0,0.4592922329902649,0.5,-9.689674377441406,-9.683134078979492,-9.81944465637207,8.86,9.26,-18.61357307434082,14,21,-1900.0,-971.7188370227811,923.0,100.0
676,61998617,1705603301.899425,0.4198372364044189,0.0,0.4592922329902649,0.5,-9.689674377441406,-9.683134078979492,-9.81944465637207,8.86,9.26,-18.61357307434082,14,21,-1900.0,-967.6724955558776,933.0,100.0
677,62060166,1705603301.9993849,0.3978411853313446,0.0,0.419491708278656,0.5,-9.67480182647705,-9.666423797607422,-9.80274772644043,8.86,9.26,-18.643112182617188,10,17,-1900.0,-967.6724955558776,933.0,100.0
678,62093804,1705603301.9993849,0.3978411853313446,0.0,0.419491708278656,0.5,-9.67480182647705,-9.666423797607422,-9.80274772644043,8.86,9.26,-18.643112182617188,10,17,-1900.0,-966.0543295860292,930.0,100.0
679,62160126,1705603302.0993447,0.3957854211330414,0.0,0.4013148546218872,0.5,-9.663311004638672,-9.653779029846191,-9.77288818359375,8.86,9.25,-18.6688232421875,6,13,-1900.0,-966.0543295860292,930.0,100.0
680,62199420,1705603302.0993447,0.3957854211330414,0.0,0.4013148546218872,0.5,-9.663311004638672,-9.653779029846191,-9.77288818359375,8.86,9.25,-18.6688232421875,6,13,-1900.0,-965.1294257678986,934.0,100.0
681,62260086,1705603302.199305,0.3977811336517334,0.0,0.3974140286445617,0.5,-9.655150413513184,-9.645326614379885,-9.763072967529297,8.86,9.22,-18.689132690429688,3,9,-1900.0,-965.1294257678986,934.0,100.0
682,62293465,1705603302.199305,0.3977811336517334,0.0,0.3974140286445617,0.5,-9.655150413513184,-9.645326614379885,-9.763072967529297,8.86,9.22,-18.689132690429688,3,9,-1900.0,-964.3300459423068,935.0,100.0
683,62360046,1705603302.299265,0.3995173573493957,0.0,0.397824615240097,0.5,-9.650186538696287,-9.640545845031738,-9.763101577758787,8.86,9.33,-18.71708869934082,0,5,-1900.0,-964.3300459423068,935.0,100.0
684,62399356,1705603302.299265,0.3995173573493957,0.0,0.397824615240097,0.5,-9.650186538696287,-9.640545845031738,-9.763101577758787,8.86,9.33,-18.71708869934082,0,5,-1900.0,-964.1472296643612,935.0,100.0
685,62460006,1705603302.399225,0.4018720388412475,0.0,0.3982496857643127,0.5,-9.64829921722412,-9.639545440673828,-9.76276683807373,8.86,9.33,-18.751659393310547,-2,1,-1900.0,-964.1472296643612,935.0,100.0
686,62494585,1705603302.399225,0.4018720388412475,0.0,0.3982496857643127,0.5,-9.64829921722412,-9.639545440673828,-9.76276683807373,8.86,9.33,-18.751659393310547,-2,1,-1900.0,-964.0050966063544,933.0,100.0
687,62560799,1705603302.500018,0.4092961549758911,0.0,0.4026655256748199,0.5,-9.649471282958984,-9.642740249633787,-9.7531099319458,8.86,9.3,-18.781221389770508,-4,-1,-1900.0,-964.0050966063544,933.0,100.0
688,62600295,1705603302.500018,0.4092961549758911,0.0,0.4026655256748199,0.5,-9.649471282958984,-9.642740249633787,-9.7531099319458,8.86,9.3,-18.781221389770508,-4,-1,-1900.0,-964.562627840042,943.0,100.0
689,62660759,1705603302.599978,0.4106441736221313,0.0,0.40687957406044,0.5,-9.653592109680176,-9.648649215698242,-9.7749605178833,8.86,9.34,-18.815412521362305,-7,-4,-1900.0,-964.562627840042,943.0,100.0
690,62760719,1705603302.699938,0.4116172194480896,0.0,0.4080642163753509,0.5,-9.660560607910156,-9.657876014709473,-9.781853675842283,8.86,9.34,-18.848949432373047,-9,-7,-1900.0,-964.562627840042,943.0,100.0
691,62802415,1705603302.699938,0.4116172194480896,0.0,0.4080642163753509,0.5,-9.660560607910156,-9.657876014709473,-9.781853675842283,8.86,9.34,-18.848949432373047,-9,-7,-1900.0,-966.3529918670656,939.0,100.0
692,62860679,1705603302.799898,0.4130412936210632,0.0,0.4094505310058594,0.5,-9.67027187347412,-9.670190811157228,-9.78332233428955,8.86,9.34,-18.88216590881348,-11,-9,-1900.0,-966.3529918670656,939.0,100.0
693,62897542,1705603302.799898,0.4130412936210632,0.0,0.4094505310058594,0.5,-9.67027187347412,-9.670190811157228,-9.78332233428955,8.86,9.34,-18.88216590881348,-11,-9,-1900.0,-967.4945056915284,932.0,100.0
694,62960639,1705603302.899858,0.4111285209655761,0.0,0.4098471999168396,0.5,-9.682600021362305,-9.684683799743652,-9.802412986755373,8.86,9.33,-18.91322135925293,-12,-12,-1900.0,-967.4945056915284,932.0,100.0
695,62993500,1705603302.899858,0.4111285209655761,0.0,0.4098471999168396,0.5,-9.682600021362305,-9.684683799743652,-9.802412986755373,8.86,9.33,-18.91322135925293,-12,-12,-1900.0,-969.02801361084,935.0,100.0
696,63002291,1705603302.899858,0.4111285209655761,0.0,0.4098471999168396,0.5,-9.682600021362305,-9.684683799743652,-9.802412986755373,8.86,9.33,-18.91322135925293,-12,-12,-1900.0,-969.1686645507812,929.0,100.0
697,63060599,1705603302.999818,0.4092250168323517,0.0,0.4088203608989715,0.5,-9.69738483428955,-9.701242446899414,-9.802255630493164,8.86,9.42,-18.950572967529297,-14,-13,-1900.0,-969.1686645507812,929.0,100.0
698,63160559,1705603303.099778,0.4006366431713104,0.0,0.4037233591079712,0.5,-9.71449851989746,-9.719083786010742,-9.831759452819824,8.86,9.32,-18.985084533691406,-16,-15,-1900.0,-969.1686645507812,929.0,100.0
699,63198351,1705603303.099778,0.4006366431713104,0.0,0.4037233591079712,0.5,-9.71449851989746,-9.719083786010742,-9.831759452819824,8.86,9.32,-18.985084533691406,-16,-15,-1900.0,-972.6568607501983,929.0,100.0
700,63260519,1705603303.199738,0.3975838422775268,0.0,0.3989909589290619,0.5,-9.733837127685549,-9.73878288269043,-9.8347806930542,8.86,9.32,-19.012359619140625,-18,-17,-1900.0,-972.6568607501983,929.0,100.0
701,63294053,1705603303.199738,0.3975838422775268,0.0,0.3989909589290619,0.5,-9.733837127685549,-9.73878288269043,-9.8347806930542,8.86,9.32,-19.012359619140625,-18,-17,-1900.0,-974.5230344944,930.0,100.0
702,63360479,1705603303.299698,0.3935070633888244,0.0,0.3954309523105621,0.5,-9.755173683166504,-9.759849548339844,-9.862682342529297,8.86,9.34,-19.042749404907227,-20,-19,-1900.0,-974.5230344944,930.0,100.0
703,63398334,1705603303.299698,0.3935070633888244,0.0,0.3954309523105621,0.5,-9.755173683166504,-9.759849548339844,-9.862682342529297,8.86,9.34,-19.042749404907227,-20,-19,-1900.0,-976.8688743840512,920.0,100.0
704,63460439,1705603303.399658,0.3899182677268982,0.0,0.3910709917545318,0.5,-9.778308868408203,-9.782535552978516,-9.875295639038086,8.86,9.29,-19.069807052612305,-22,-21,-1900.0,-976.8688743840512,920.0,100.0
705,63493344,1705603303.399658,0.3899182677268982,0.0,0.3910709917545318,0.5,-9.778308868408203,-9.782535552978516,-9.875295639038086,8.86,9.29,-19.069807052612305,-22,-21,-1900.0,-979.0173480661672,922.0,100.0
706,63560399,1705603303.499618,0.3876746892929077,0.0,0.3885498046875,0.5,-9.8030424118042,-9.806562423706056,-9.89741325378418,8.86,9.29,-19.094219207763672,-24,-22,-1900.0,-979.0173480661672,922.0,100.0
707,63598347,1705603303.499618,0.3876746892929077,0.0,0.3885498046875,0.5,-9.8030424118042,-9.806562423706056,-9.89741325378418,8.86,9.29,-19.094219207763672,-24,-22,-1900.0,-981.6336885452272,917.0,100.0
708,63660359,1705603303.599578,0.3850124478340149,0.0,0.3857415616512298,0.5,-9.82913303375244,-9.831747055053713,-9.924029350280762,8.86,9.3,-19.120458602905277,-25,-24,-1900.0,-981.6336885452272,917.0,100.0
709,63760319,1705603303.699538,0.3848662972450256,0.0,0.3839395642280578,0.5,-9.856367111206056,-9.858186721801758,-9.938763618469238,8.86,9.2,-19.134449005126957,-27,-25,-1900.0,-981.6336885452272,917.0,100.0
710,63798446,1705603303.699538,0.3848662972450256,0.0,0.3839395642280578,0.5,-9.856367111206056,-9.858186721801758,-9.938763618469238,8.86,9.2,-19.134449005126957,-27,-25,-1900.0,-986.8390486717224,903.0,100.0
711,63860279,1705603303.799498,0.3840493559837341,0.0,0.3834724724292755,0.5,-9.884466171264648,-9.885066032409668,-9.974024772644045,8.86,9.22,-19.152082443237305,-28,-26,-1900.0,-986.8390486717224,903.0,100.0
712,63893061,1705603303.799498,0.3840493559837341,0.0,0.3834724724292755,0.5,-9.884466171264648,-9.885066032409668,-9.974024772644045,8.86,9.22,-19.152082443237305,-28,-26,-1900.0,-989.39366607666,906.0,100.0
713,63960239,1705603303.899458,0.3828329145908355,0.0,0.3822150826454162,0.5,-9.913166046142578,-9.913018226623535,-9.993535995483398,8.86,9.22,-19.17343521118164,-28,-27,-1900.0,-989.39366607666,906.0,100.0
714,63989037,1705603303.899458,0.3828329145908355,0.0,0.3822150826454162,0.5,-9.913166046142578,-9.913018226623535,-9.993535995483398,8.86,9.22,-19.17343521118164,-28,-27,-1900.0,-992.1230710983274,910.0,100.0
715,63998712,1705603303.899458,0.3828329145908355,0.0,0.3822150826454162,0.5,-9.913166046142578,-9.913018226623535,-9.993535995483398,8.86,9.22,-19.17343521118164,-28,-27,-1900.0,-992.3988011837004,901.0,100.0
716,64060199,1705603303.999418,0.3840653598308563,0.0,0.3825167715549469,0.5,-9.942277908325195,-9.941463470458984,-10.024703979492188,8.86,9.17,-19.189191818237305,-29,-28,-1900.0,-992.3988011837004,901.0,100.0
717,64160159,1705603304.099378,0.3854866325855255,0.0,0.3834163248538971,0.5,-9.971599578857422,-9.970325469970703,-10.049432754516602,8.86,9.03,-19.196950912475582,-29,-28,-1900.0,-992.3988011837004,901.0,100.0
718,64198557,1705603304.099378,0.3854866325855255,0.0,0.3834163248538971,0.5,-9.971599578857422,-9.970325469970703,-10.049432754516602,8.86,9.03,-19.196950912475582,-29,-28,-1900.0,-998.1451769828795,898.0,100.0
719,64260119,1705603304.199338,0.3910041749477386,0.0,0.3874329924583435,0.5,-10.000893592834473,-9.999526977539062,-10.069696426391602,8.86,9.05,-19.201364517211918,-29,-28,-1900.0,-998.1451769828795,898.0,100.0
720,64293683,1705603304.199338,0.3910041749477386,0.0,0.3874329924583435,0.5,-10.000893592834473,-9.999526977539062,-10.069696426391602,8.86,9.05,-19.201364517211918,-29,-28,-1900.0,-1000.9038353919984,896.0,100.0
721,64360079,1705603304.299298,0.3925142586231231,0.0,0.390400618314743,0.5,-10.029867172241213,-10.027881622314451,-10.09378147125244,8.86,9.09,-19.21402359008789,-29,-28,-1900.0,-1000.9038353919984,896.0,100.0
722,64399364,1705603304.299298,0.3925142586231231,0.0,0.390400618314743,0.5,-10.029867172241213,-10.027881622314451,-10.09378147125244,8.86,9.09,-19.21402359008789,-29,-28,-1900.0,-1003.8150294685362,894.0,100.0
723,64460039,1705603304.399258,0.3942029178142547,0.0,0.3920588791370392,0.5,-10.05833339691162,-10.055275917053224,-10.11298370361328,8.86,9.01,-19.216699600219727,-29,-28,-1900.0,-1003.8150294685362,894.0,100.0
724,64493293,1705603304.399258,0.3942029178142547,0.0,0.3920588791370392,0.5,-10.05833339691162,-10.055275917053224,-10.11298370361328,8.86,9.01,-19.216699600219727,-29,-28,-1900.0,-1006.3980718517302,892.0,100.0
725,64559999,1705603304.499218,0.3942849040031433,0.0,0.3936628997325897,0.5,-10.086101531982422,-10.08141803741455,-10.143364906311035,8.86,8.97,-19.218679428100582,-28,-27,-1900.0,-1006.3980718517302,892.0,100.0
726,64599334,1705603304.499218,0.3942849040031433,0.0,0.3936628997325897,0.5,-10.086101531982422,-10.08141803741455,-10.143364906311035,8.86,8.97,-19.218679428100582,-28,-27,-1900.0,-1009.0456384877068,884.0,100.0
727,64660792,1705603304.600011,0.3963540494441986,0.0,0.3952265083789825,0.5,-10.113202095031738,-10.10683250427246,-10.164922714233398,8.86,8.97,-19.22061920166016,-28,-27,-1900.0,-1009.0456384877068,884.0,100.0
728,64695563,1705603304.600011,0.3963540494441986,0.0,0.3952265083789825,0.5,-10.113202095031738,-10.10683250427246,-10.164922714233398,8.86,8.97,-19.22061920166016,-28,-27,-1900.0,-1011.4393966067488,892.0,100.0
729,64760752,1705603304.6999707,0.399787575006485,0.0,0.397670030593872,0.5,-10.13900661468506,-10.131070137023926,-10.19089412689209,8.86,8.93,-19.22109031677246,-27,-26,-1900.0,-1011.4393966067488,892.0,100.0
730,64800231,1705603304.6999707,0.399787575006485,0.0,0.397670030593872,0.5,-10.13900661468506,-10.131070137023926,-10.19089412689209,8.86,8.93,-19.22109031677246,-27,-26,-1900.0,-1013.9024425506592,889.0,100.0
731,64860712,1705603304.799931,0.4041851758956909,0.0,0.401163101196289,0.5,-10.163618087768556,-10.154256820678713,-10.221959114074709,8.86,8.92,-19.22041702270508,-26,-25,-1900.0,-1013.9024425506592,889.0,100.0
732,64894786,1705603304.799931,0.4041851758956909,0.0,0.401163101196289,0.5,-10.163618087768556,-10.154256820678713,-10.221959114074709,8.86,8.92,-19.22041702270508,-26,-25,-1900.0,-1016.124493932724,887.0,100.0
733,64960672,1705603304.899891,0.4096425175666809,0.0,0.4054186344146728,0.5,-10.18691062927246,-10.17673397064209,-10.25266933441162,8.86,8.84,-19.216556549072266,-25,-25,-1900.0,-1016.124493932724,887.0,100.0
734,64999343,1705603304.899891,0.4096425175666809,0.0,0.4054186344146728,0.5,-10.18691062927246,-10.17673397064209,-10.25266933441162,8.86,8.84,-19.216556549072266,-25,-25,-1900.0,-1018.4295515060428,874.0,100.0
735,65060632,1705603304.9998507,0.4205010533332824,0.0,0.413136214017868,0.5,-10.208779335021973,-10.198808670043944,-10.270657539367676,8.86,8.84,-19.210588455200195,-24,-24,-1900.0,-1018.4295515060428,874.0,100.0
736,65094366,1705603304.9998507,0.4205010533332824,0.0,0.413136214017868,0.5,-10.208779335021973,-10.198808670043944,-10.270657539367676,8.86,8.84,-19.210588455200195,-24,-24,-1900.0,-1020.5200609207154,879.0,100.0
737,65160592,1705603305.099811,0.4299001097679138,0.0,0.4226994812488556,0.5,-10.229108810424805,-10.220043182373049,-10.29900074005127,8.86,8.92,-19.218942642211918,-22,-22,-1900.0,-1020.5200609207154,879.0,100.0
738,65201742,1705603305.099811,0.4299001097679138,0.0,0.4226994812488556,0.5,-10.229108810424805,-10.220043182373049,-10.29900074005127,8.86,8.92,-19.218942642211918,-22,-22,-1900.0,-1022.7267139835355,876.0,100.0
739,65260552,1705603305.1997707,0.437860906124115,0.0,0.4307349026203155,0.5,-10.247934341430664,-10.240229606628418,-10.305941581726074,8.86,8.870000000000001,-19.22441673278809,-20,-21,-1900.0,-1022.7267139835355,876.0,100.0
740,65360512,1705603305.299731,0.445728600025177,0.0,0.4393883347511291,0.5,-10.26533317565918,-10.258734703063965,-10.339197158813477,8.86,8.74,-19.217430114746094,-18,-19,-1900.0,-1022.7267139835355,876.0,100.0
741,65399536,1705603305.299731,0.445728600025177,0.0,0.4393883347511291,0.5,-10.26533317565918,-10.258734703063965,-10.339197158813477,8.86,8.74,-19.217430114746094,-18,-19,-1900.0,-1026.4347910013632,877.0,100.0
742,65460472,1705603305.399691,0.4570329189300537,0.0,0.4491907954216003,0.5,-10.281280517578123,-10.275766372680664,-10.346118927001951,8.86,8.74,-19.20376968383789,-16,-18,-1900.0,-1026.4347910013632,877.0,100.0
743,65496696,1705603305.399691,0.4570329189300537,0.0,0.4491907954216003,0.5,-10.281280517578123,-10.275766372680664,-10.346118927001951,8.86,8.74,-19.20376968383789,-16,-18,-1900.0,-1028.094816899899,874.0,100.0
744,65560432,1705603305.4996507,0.4680122435092926,0.0,0.4599931240081787,0.5,-10.295646667480469,-10.2910737991333,-10.376503944396973,8.86,8.790000000000001,-19.199710845947266,-14,-16,-1900.0,-1028.094816899899,874.0,100.0
745,65591033,1705603305.4996507,0.4680122435092926,0.0,0.4599931240081787,0.5,-10.295646667480469,-10.2910737991333,-10.376503944396973,8.86,8.790000000000001,-19.199710845947266,-14,-16,-1900.0,-1029.4164640426636,868.0,100.0
746,65599647,1705603305.4996507,0.4680122435092926,0.0,0.4599931240081787,0.5,-10.295646667480469,-10.2910737991333,-10.376503944396973,8.86,8.790000000000001,-19.199710845947266,-14,-16,-1900.0,-1029.5370702743533,875.0,100.0
747,65660392,1705603305.599611,0.4729775786399841,0.0,0.4690347611904144,0.5,-10.308415412902832,-10.304945945739746,-10.37913703918457,8.86,8.76,-19.19474983215332,-13,-14,-1900.0,-1029.5370702743533,875.0,100.0
748,65760352,1705603305.699571,0.4805850684642792,0.0,0.4747037887573242,0.5,-10.319618225097656,-10.316974639892578,-10.407758712768556,8.86,8.76,-19.18856239318848,-11,-13,-1900.0,-1029.5370702743533,875.0,100.0
749,65799828,1705603305.699571,0.4805850684642792,0.0,0.4747037887573242,0.5,-10.319618225097656,-10.316974639892578,-10.407758712768556,8.86,8.76,-19.18856239318848,-11,-13,-1900.0,-1032.0311093330383,871.0,100.0
750,65860312,1705603305.7995307,0.4928147792816162,0.0,0.4837964177131653,0.5,-10.329279899597168,-10.32763671875,-10.41735553741455,8.86,8.74,-19.182106018066406,-9,-11,-1900.0,-1032.0311093330383,871.0,100.0
751,65896602,1705603305.7995307,0.4928147792816162,0.0,0.4837964177131653,0.5,-10.329279899597168,-10.32763671875,-10.41735553741455,8.86,8.74,-19.182106018066406,-9,-11,-1900.0,-1033.095624446869,874.0,100.0
752,65960272,1705603305.899491,0.5156792402267456,0.0,0.4994353950023651,0.5,-10.33743667602539,-10.33721160888672,-10.42597770690918,8.86,8.67,-19.165794372558597,-7,-10,-1900.0,-1033.095624446869,874.0,100.0
753,66001368,1705603305.899491,0.5156792402267456,0.0,0.4994353950023651,0.5,-10.33743667602539,-10.33721160888672,-10.42597770690918,8.86,8.67,-19.165794372558597,-7,-10,-1900.0,-1033.9871346473692,860.0,100.0
754,66060232,1705603305.9994507,0.5464349389076233,0.0,0.5240991711616516,0.5,-10.344060897827148,-10.345805168151855,-10.4255952835083,8.86,8.75,-19.16335868835449,-5,-9,-1900.0,-1033.9871346473692,860.0,100.0
755,66160192,1705603306.099411,0.5579574108123779,0.0,0.5466629862785339,0.5,-10.349225044250488,-10.352832794189451,-10.433305740356444,8.86,8.71,-19.15799331665039,-3,-7,-1900.0,-1033.9871346473692,860.0,100.0
756,66198497,1705603306.099411,0.5579574108123779,0.0,0.5466629862785339,0.5,-10.349225044250488,-10.352832794189451,-10.433305740356444,8.86,8.71,-19.15799331665039,-3,-7,-1900.0,-1035.3074887275695,864.0,100.0
757,66260152,1705603306.199371,0.5581905841827393,0.0,0.555916428565979,0.5,-10.353035926818848,-10.357623100280762,-10.434288024902344,8.86,8.71,-19.14942741394043,-1,-5,-1900.0,-1035.3074887275695,864.0,100.0
758,66292705,1705603306.199371,0.5581905841827393,0.0,0.555916428565979,0.5,-10.353035926818848,-10.357623100280762,-10.434288024902344,8.86,8.71,-19.14942741394043,-1,-5,-1900.0,-1035.7785275459291,864.0,100.0
759,66360112,1705603306.2993307,0.548923909664154,0.0,0.5544160008430481,0.5,-10.355551719665527,-10.359898567199709,-10.453781127929688,8.86,8.74,-19.144433975219727,0,-3,-1900.0,-1035.7785275459291,864.0,100.0
760,66388106,1705603306.2993307,0.548923909664154,0.0,0.5544160008430481,0.5,-10.355551719665527,-10.359898567199709,-10.453781127929688,8.86,8.74,-19.144433975219727,0,-3,-1900.0,-1035.8911063194275,856.0,100.0
761,66400386,1705603306.2993307,0.548923909664154,0.0,0.5544160008430481,0.5,-10.355551719665527,-10.359898567199709,-10.453781127929688,8.86,8.74,-19.144433975219727,0,-3,-1900.0,-1035.9033860931395,868.0,100.0
